Event,Tm,J1,J2,St,S,n,Q
J2,252.80438413330458,254.4648797148627,253.70374831561605,253.79380656808078,1,125,"J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1"
J2,253.2699104360752,254.4648797148627,263.91705690627134,253.79380656808078,1,126,"J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2"
E,253.79380656808078,254.4648797148627,263.91705690627134,253.79380656808078,1,127,"J1, J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2"
J1,254.27025731123896,259.82278294572353,263.91705690627134,255.37619828161246,1,126,"J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2"
J1,254.44552611440588,257.54773749064356,263.91705690627134,255.37619828161246,1,127,"J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1"
J2,254.57002223932585,257.54773749064356,262.25475466298826,255.37619828161246,1,128,"J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1"
E,255.37619828161246,257.54773749064356,262.25475466298826,255.37619828161246,1,129,"J1, J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2"
J1,256.22457400385593,259.55072706783466,262.25475466298826,257.2344286166007,1,128,"J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2"
J1,256.65901796553965,258.86465067416657,262.25475466298826,257.2344286166007,1,129,"J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1"
E,257.2344286166007,258.86465067416657,262.25475466298826,257.2344286166007,1,130,"J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1"
J1,258.0284802842078,258.23790181291076,262.25475466298826,259.93103337266905,1,129,"J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1"
J1,258.5466472798357,258.5661597290638,262.25475466298826,259.93103337266905,1,130,"J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1"
E,259.93103337266905,258.5661597290638,262.25475466298826,259.93103337266905,1,131,"J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1"
J1,260.8411454582544,263.1891268467134,262.25475466298826,262.28473116351864,1,130,"J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1"
E,262.28473116351864,263.1891268467134,262.25475466298826,262.28473116351864,1,131,"J2, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1"
J1,264.78196522591287,265.63375151116,262.25475466298826,264.9012275746735,1,130,"J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1"
E,264.9012275746735,265.63375151116,262.25475466298826,264.9012275746735,1,131,"J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1"
J1,266.0881475281825,266.3370437201519,262.25475466298826,266.4127418949372,1,130,"J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1"
E,266.4127418949372,266.3370437201519,262.25475466298826,266.4127418949372,1,131,"J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1"
J1,266.6690959815448,266.75722809766415,262.25475466298826,268.15593001019073,1,130,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1"
J1,266.91751928045625,269.20829825403996,262.25475466298826,268.15593001019073,1,131,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1"
J1,266.99931876093126,269.82556392011315,262.25475466298826,268.15593001019073,1,132,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1"
J2,267.058144614749,269.82556392011315,267.5653939350533,268.15593001019073,1,133,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1"
J1,267.19069614298184,267.42599388968426,267.5653939350533,268.15593001019073,1,134,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2"
J1,267.9300259361454,268.93118540883677,267.5653939350533,268.15593001019073,1,135,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1"
J1,267.99206598291624,269.23076875134467,267.5653939350533,268.15593001019073,1,136,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1"
E,268.15593001019073,269.23076875134467,267.5653939350533,268.15593001019073,1,137,"J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1"
J1,268.4373458968786,269.4249465256186,267.5653939350533,270.2865741143349,1,136,"J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1"
J2,268.88398139556347,269.4249465256186,274.1943246437275,270.2865741143349,1,137,"J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1"
J1,269.074468687729,270.04217641190763,274.1943246437275,270.2865741143349,1,138,"J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2"
J2,270.02404147219806,270.04217641190763,274.76896473687657,270.2865741143349,1,139,"J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1"
E,270.2865741143349,270.04217641190763,274.76896473687657,270.2865741143349,1,140,"J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J2, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J1, J2, J2, J1, J2, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J2, J1, J1, J1, J2, J1, J1, J1, J2, J1, J2, J1, J1, J1, J1, J1, J1, J1, J2, J1, J2, J1, J1, J2, J1, J2, J1, J2, J2, J1, J1, J2, J1, J1, J1, J1, J1, J1, J1, J1, J1, J1, J2, J1, J1, J1, J1, J2, J1, J2"
